product,URL,Image,ratings,price,platform
" Marc Laurent Branded Cotton Casual Shirt For Men | Checkered Shirt | Casual Cotton Shir | Shirt For Men | Shirt For Mens | Casual Shirt For Men | Party Wear Shirt | Regular Fit | Trending Shirt Blue, L ",https://www.jiomart.com/p/fashion/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men/605563692,"https://www.jiomart.com/images/product/original/rvx7wld9ls/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men-product-images-rvx7wld9ls-0-202310112031.jpg?im=Resize=(330,410)",3.8,360,JIOMART
 CHECHI Women 's Trending Fashion Short Kurta / Blue / Size -XXL ,https://www.jiomart.com/p/fashion/chechi-women-s-trending-fashion-short-kurta-blue-size-xxl/610678534,"https://www.jiomart.com/images/product/original/rvxtwrpzvy/chechi-women-s-trending-fashion-short-kurta-blue-size-xxl-product-images-rvxtwrpzvy-0-202411231049.jpg?im=Resize=(330,410)",3.8,249,JIOMART
 She The Style Women Stylish Fancy and comfort Trending Block Heel Fashion sandal Women Flat Heel Sandal Fashion and Comfortable Style Casual Light Weight Sandal ,https://www.jiomart.com/p/fashion/she-the-style-women-stylish-fancy-and-comfort-trending-block-heel-fashion-sandal-women-flat-heel-sandal-fashion-and-comfortable-style-casual-light-weight-sandal/609476430,"https://www.jiomart.com/images/product/original/rvyq9q4cl8/she-the-style-women-stylish-fancy-and-comfort-trending-block-heel-fashion-sandal-women-flat-heel-sandal-fashion-and-comfortable-style-casual-light-weight-sandal-product-images-rvyq9q4cl8-0-202407051828.jpg?im=Resize=(330,410)",3.8,369,JIOMART
 DOCtOR STEP Men's BLACK Synthetic OrthoPedic Eva Insole Trending Slip-on Slippers ,https://www.jiomart.com/p/fashion/doctor-step-men-s-black-synthetic-orthopedic-eva-insole-trending-slip-on-slippers/605679388,"https://www.jiomart.com/images/product/original/rv3m9gulq0/doctor-step-men-s-black-synthetic-orthopedic-eva-insole-trending-slip-on-slippers-product-images-rv3m9gulq0-0-202310211859.jpg?im=Resize=(330,410)",4.5,399,JIOMART
 AASHRUN Princess Elegant Girls Trending Embroidered Full Sleeves White Color Frocks & Dresses Front Casual Cute Sweet Dress ,https://www.jiomart.com/p/fashion/aashrun-princess-elegant-girls-trending-embroidered-full-sleeves-white-color-frocks-dresses-front-casual-cute-sweet-dress/611020193,"https://www.jiomart.com/images/product/original/rvye4ibitn/aashrun-princess-elegant-girls-trending-embroidered-full-sleeves-white-color-frocks-dresses-front-casual-cute-sweet-dress-product-images-rvye4ibitn-0-202502131539.png?im=Resize=(330,410)",4.5,199,JIOMART
 Scettro Sky Blue Sporty Canvas Stylish Trending Light Weight Sneakers for Men ,https://www.jiomart.com/p/fashion/scettro-sky-blue-sporty-canvas-stylish-trending-light-weight-sneakers-for-men/593613709,"https://www.jiomart.com/images/product/original/rvznflto0x/scettro-sky-blue-sporty-canvas-stylish-trending-light-weight-sneakers-for-men-product-images-rvznflto0x-0-202209051717.jpg?im=Resize=(330,410)",4.5,599,JIOMART
" Marc Laurent Branded Cotton Casual Shirt For Men | Checkered Shirt | Casual Cotton Shir | Shirt For Men | Shirt For Mens | Casual Shirt For Men | Party Wear Shirt | Regular Fit | Trending Shirt White, L ",https://www.jiomart.com/p/fashion/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men/605568075,"https://www.jiomart.com/images/product/original/rvtktwspjd/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men-product-images-rvtktwspjd-0-202310120254.jpg?im=Resize=(330,410)",4.5,360,JIOMART
 DOCtOR STEP Men's GREY Synthetic OrthoPedic Eva Insole Trending Slip-on Slippers ,https://www.jiomart.com/p/fashion/doctor-step-men-s-grey-synthetic-orthopedic-eva-insole-trending-slip-on-slippers/605679583,"https://www.jiomart.com/images/product/original/rvnquma5dr/doctor-step-men-s-grey-synthetic-orthopedic-eva-insole-trending-slip-on-slippers-product-images-rvnquma5dr-0-202310211903.jpg?im=Resize=(330,410)",4.5,399,JIOMART
 LYVI Stylish &Trending Comfortable Multi Color Clog's for Men's NR ,https://www.jiomart.com/p/fashion/lyvi-stylish-trending-comfortable-multi-color-clog-s-for-men-s-nr/610948501,"https://www.jiomart.com/images/product/original/rvufw0cutl/lyvi-stylish-trending-comfortable-multi-color-clog-s-for-men-s-nr-product-images-rvufw0cutl-0-202501291624.jpg?im=Resize=(330,410)",4.5,259,JIOMART
 FABYCARRY Women Stylish Fancy and comfort Trending Block Heel Fashion sandal Women Flat Heel Sandal Fashion and Comfortable Style Casual Light Weight Sandal (Peach-39) ,https://www.jiomart.com/p/fashion/fabycarry-women-stylish-fancy-and-comfort-trending-block-heel-fashion-sandal-women-flat-heel-sandal-fashion-and-comfortable-style-casual-light-weight-sandal-peach-39/607637379,"https://www.jiomart.com/images/product/original/rvyalhysop/fabycarry-women-stylish-fancy-and-comfort-trending-block-heel-fashion-sandal-women-flat-heel-sandal-fashion-and-comfortable-style-casual-light-weight-sandal-peach-39-product-images-rvyalhysop-0-202401311931.jpg?im=Resize=(330,410)",4.5,249,JIOMART
 Richale Comfortable Trending Grey Slider For Men ,https://www.jiomart.com/p/fashion/richale-comfortable-trending-grey-slider-for-men/601259774,"https://www.jiomart.com/images/product/original/rvcyxrvjqe/richale-comfortable-trending-grey-slider-for-men-product-images-rvcyxrvjqe-0-202305081358.jpg?im=Resize=(330,410)",4.5,255,JIOMART
" SLAGHA Women's Trending Chikankari Hakoba Blouse with V nack &amp; Puff Sleeve Padded Readymade Stitched Saree Blouse(Bust-38 Alter to 40, Waist 32 Alter to 34 Alterable) ",https://www.jiomart.com/p/fashion/slagha-women-s-trending-chikankari-hakoba-blouse-with-v-nack-amp-puff-sleeve-padded-readymade-stitched-saree-blouse-bust-38-alter-to-40-waist-32-alter-to-34-alterable/604131566,"https://www.jiomart.com/images/product/original/rvuyohqm8w/slagha-women-s-trending-chikankari-hakoba-blouse-with-v-nack-amp-puff-sleeve-padded-readymade-stitched-saree-blouse-bust-38-alter-to-40-waist-32-alter-to-34-alterable-product-images-orvuyohqm8w-p604131566-0-202308281201.jpg?im=Resize=(330,410)",4.5,501,JIOMART
" Marc Laurent Branded Cotton Casual Shirt For Men | Checkered Shirt | Casual Cotton Shir | Shirt For Men | Shirt For Mens | Casual Shirt For Men | Party Wear Shirt | Regular Fit | Trending Shirt Red, XXL ",https://www.jiomart.com/p/fashion/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men/605568003,"https://www.jiomart.com/images/product/original/rvjf889ak3/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men-product-images-rvjf889ak3-0-202310120246.jpg?im=Resize=(330,410)",4.5,360,JIOMART
" Bersache Premium Sports ,walking,Gym,cricket, Trending Running Shoes For Men's / boy's-(9113-Black) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9113-black/610885674,"https://www.jiomart.com/images/product/original/rvjxqfyznj/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9113-black-product-images-rvjxqfyznj-0-202501141242.jpg?im=Resize=(330,410)",4.2,593,JIOMART
 ADMIX Casual Shoe|Lightweight|Stylish & Trending|Walking|Outdoor|Daily Use for Men Casuals ,https://www.jiomart.com/p/fashion/admix-casual-shoe-lightweight-stylish-trending-walking-outdoor-daily-use-for-men-casuals/609997808,"https://www.jiomart.com/images/product/original/rvquexswqb/admix-casual-shoe-lightweight-stylish-trending-walking-outdoor-daily-use-for-men-casuals-product-images-rvquexswqb-0-202409191624.jpg?im=Resize=(330,410)",4.2,359,JIOMART
" Bersache Premium Sports ,walking,Gym,cricket, Trending Running Shoes For Men's / boy's-(9153-Brown) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9153-brown/610885765,"https://www.jiomart.com/images/product/original/rvendvwidp/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9153-brown-product-images-rvendvwidp-0-202501141242.jpg?im=Resize=(330,410)",4.2,"1,176.00",JIOMART
 DOOZIE LOVEPLUS TRENDING WOMEN'S AND GIRL'S HIPSTER PANTIES BRIEFS PRINTED UNDERWEAR COMBO PACK OF 10 MULTICOLOR LADIES INNERWEAR_Size{XS} ,https://www.jiomart.com/p/fashion/doozie-loveplus-trending-women-s-and-girl-s-hipster-panties-briefs-printed-underwear-combo-pack-of-10-multicolor-ladies-innerwear_size-xs/608904527,"https://www.jiomart.com/images/product/original/rvxzs3w1kp/doozie-loveplus-trending-women-s-and-girl-s-hipster-panties-briefs-printed-underwear-combo-pack-of-10-multicolor-ladies-innerwear_size-xs-product-images-rvxzs3w1kp-0-202405031504.jpg?im=Resize=(330,410)",4.2,249,JIOMART
 Richale Comfortable Trending Blue Slider For Men ,https://www.jiomart.com/p/fashion/richale-comfortable-trending-blue-slider-for-men/601259462,"https://www.jiomart.com/images/product/original/rvwlympj2i/richale-comfortable-trending-blue-slider-for-men-product-images-rvwlympj2i-0-202305081351.jpg?im=Resize=(330,410)",4.2,255,JIOMART
" Marc Laurent Branded Cotton Casual Shirt For Men | Checkered Shirt | Casual Cotton Shir | Shirt For Men | Shirt For Mens | Casual Shirt For Men | Party Wear Shirt | Regular Fit | Trending Shirt White, XXL ",https://www.jiomart.com/p/fashion/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men/605563723,"https://www.jiomart.com/images/product/original/rvzncxr3go/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men-product-images-rvzncxr3go-0-202310112031.jpg?im=Resize=(330,410)",4.2,360,JIOMART
 ADMIX Casual Shoe|Lightweight|Stylish & Trending|Walking|Outdoor|Daily Use for Men Casuals ,https://www.jiomart.com/p/fashion/admix-casual-shoe-lightweight-stylish-trending-walking-outdoor-daily-use-for-men-casuals/609997814,"https://www.jiomart.com/images/product/original/rvqvhfvbrm/admix-casual-shoe-lightweight-stylish-trending-walking-outdoor-daily-use-for-men-casuals-product-images-rvqvhfvbrm-0-202409191624.jpg?im=Resize=(330,410)",4.2,359,JIOMART
" Bersache Premium Sports ,walking,Gym,cricket, Trending Running Shoes For Men's / boy's-(9015-Red ) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9015-red/610885904,"https://www.jiomart.com/images/product/original/rvygurfeyj/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9015-red-product-images-rvygurfeyj-0-202501141243.jpg?im=Resize=(330,410)",4.2,737,JIOMART
" Marc Laurent Branded Cotton Casual Shirt For Men | Checkered Shirt | Casual Cotton Shir | Shirt For Men | Shirt For Mens | Casual Shirt For Men | Party Wear Shirt | Regular Fit | Trending Shirt Red, L ",https://www.jiomart.com/p/fashion/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men/605568794,"https://www.jiomart.com/images/product/original/rvtml27gta/marc-laurent-branded-cotton-casual-shirt-for-men-checkered-shirt-casual-cotton-shirt-shirt-for-men-shirt-for-mens-casual-shirt-for-men-product-images-rvtml27gta-0-202310120539.jpg?im=Resize=(330,410)",4.2,360,JIOMART
" Bersache Premium Sports ,walking,Gym,cricket, Trending Running Shoes For Men's / boy's-(9050-Grey) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9050-grey/610885526,"https://www.jiomart.com/images/product/original/rvosvz44ur/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9050-grey-product-images-rvosvz44ur-0-202501141232.jpg?im=Resize=(330,410)",4.2,"1,042.00",JIOMART
" Bersache Premium Sports ,walking,Gym,cricket, Trending Running Shoes For Men's / boy's-(9154-Blue) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9154-blue/610885798,"https://www.jiomart.com/images/product/original/rvpn9qevow/bersache-premium-sports-walking-gym-cricket-trending-running-shoes-for-men-s-boy-s-9154-blue-product-images-rvpn9qevow-0-202501141243.jpg?im=Resize=(330,410)",4.2,"1,176.00",JIOMART
" VIBRANCE Zipper Tops for Women Stylish Tops | Korean Tops for Girls, Trending Office Wear Tops, Daily Use Summer Wear Cotton Tops for Girls Date Night Party Tops| Size-L ",https://www.jiomart.com/p/fashion/vibrance-zipper-tops-for-women-stylish-tops-korean-tops-for-girls-trending-office-wear-tops-daily-use-summer-wear-cotton-tops-for-girls-date-night-party-tops-size-l/611020178,"https://www.jiomart.com/images/product/original/rvwgq7ueg9/vibrance-zipper-tops-for-women-stylish-tops-korean-tops-for-girls-trending-office-wear-tops-daily-use-summer-wear-cotton-tops-for-girls-date-night-party-tops-size-l-product-images-rvwgq7ueg9-0-202502131539.jpg?im=Resize=(330,410)",4.2,399,JIOMART
" Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For Men (White) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-gym-trending-stylish-running-shoes-for-men-white/609145194,"https://www.jiomart.com/images/product/original/rvfadl2ipm/bersache-premium-sports-gym-trending-stylish-running-shoes-for-men-white-product-images-rvfadl2ipm-0-202405301828.jpg?im=Resize=(330,410)",4.2,697,JIOMART
 ADTFS ANARKALI KURTI FOR WOMEN AND GIRLS RAYON PRINTED AMBRODARY ANARKALI KURTI | ATTRACTIVE TRENDING DESIGN ANARKALI KURTI ,https://www.jiomart.com/p/fashion/adtfs-anarkali-kurti-for-women-and-girls-rayon-printed-ambrodary-anarkali-kurti-attractive-trending-design-anarkali-kurti/607858765,"https://www.jiomart.com/images/product/original/rvyvbymz37/adtfs-anarkali-kurti-for-women-and-girls-rayon-printed-ambrodary-anarkali-kurti-attractive-trending-design-anarkali-kurti-product-images-rvyvbymz37-0-202402101553.jpg?im=Resize=(330,410)",4.2,599,JIOMART
 MK Style casual and trending heel sandal for women and girls (Pink) ,https://www.jiomart.com/p/fashion/mk-style-casual-and-trending-heel-sandal-for-women-and-girls-pink/604124277,"https://www.jiomart.com/images/product/original/rvxbo4k3ye/mk-style-casual-and-trending-heel-sandal-for-women-and-girls-pink-product-images-rvxbo4k3ye-0-202308270237.jpg?im=Resize=(330,410)",4.2,259,JIOMART
 NILKANTHAY ENTERPRISE Trending Zari & Swarovski Work Vichitra Silk Ready to wear Saree - Premium Designer Collection for Weddings & Festive Wear(Pink) ,https://www.jiomart.com/p/fashion/nilkanthay-enterprise-trending-zari-swarovski-work-vichitra-silk-ready-to-wear-saree-premium-designer-collection-for-weddings-festive-wear-pink/610658807,"https://www.jiomart.com/images/product/original/rvdzaikx0p/nilkanthay-enterprise-trending-zari-swarovski-work-vichitra-silk-ready-to-wear-saree-premium-designer-collection-for-weddings-festive-wear-pink-product-images-rvdzaikx0p-0-202411151602.jpg?im=Resize=(330,410)",4.2,"1,749.00",JIOMART
 AXT-SEVEN-FRIDAY-Trending & Stylish Watches For Men & Boys ,https://www.jiomart.com/p/fashion/axt-seven-friday-trending-stylish-watches-for-men-boys/595160914,"https://www.jiomart.com/images/product/original/rv1dq5eili/axt-seven-friday-trending-stylish-watches-for-men-boys-product-images-rv1dq5eili-0-202211090007.png?im=Resize=(330,410)",4.2,295,JIOMART
 Richale Trending Grey Slider For Men ,https://www.jiomart.com/p/fashion/richale-trending-grey-slider-for-men/601079523,"https://www.jiomart.com/images/product/original/rvt7jqwto6/richale-trending-grey-slider-for-men-product-images-rvt7jqwto6-0-202304300216.jpg?im=Resize=(330,410)",4.2,255,JIOMART
" Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For women (Purple) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-gym-trending-stylish-running-shoes-for-women-purple/609150988,"https://www.jiomart.com/images/product/original/rveh0tzhsa/bersache-premium-sports-gym-trending-stylish-running-shoes-for-women-purple-product-images-rveh0tzhsa-0-202405310053.jpg?im=Resize=(330,410)",4.2,969,JIOMART
" Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For Men (Grey) ",https://www.jiomart.com/p/fashion/bersache-premium-sports-gym-trending-stylish-running-shoes-for-men-grey/609145108,"https://www.jiomart.com/images/product/original/rvabq5wias/bersache-premium-sports-gym-trending-stylish-running-shoes-for-men-grey-product-images-rvabq5wias-0-202405301825.jpg?im=Resize=(330,410)",4.2,697,JIOMART
,,,,,
